"","country","cowc","year","ID","epr.group","dad.group","amar.group","mar.group","epr.status.cat","polity2","mobilized","mobilizing","mobil5yr","mobil.year","ETHNOREC","ETHNOAIMS","ETHNOWAR","SECESSION","rebellion","ELF","elec.date","pres.elec.year","parl.elec.year","majoritarian.sys","proportional.sys","mixed.sys","pres.dem","parl.dem"
"918","Bosnia And Herzegovina","BOS",1993,"croat_bos","Croats",NA,NA,NA,"JUNIOR PARTNER",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"919","Bosnia And Herzegovina","BOS",1994,"croat_bos","Croats",NA,NA,NA,"JUNIOR PARTNER",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"920","Bosnia And Herzegovina","BOS",1992,"roma_bos","Roma",NA,NA,NA,"DISCRIMINATED",0,0,1,1,1992,0,0,0,1,0,0.630038,NA,0,0,0,0,0,0,0
"921","Bosnia And Herzegovina","BOS",1993,"roma_bos","Roma",NA,NA,NA,"DISCRIMINATED",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"922","Bosnia And Herzegovina","BOS",1994,"roma_bos","Roma",NA,NA,NA,"DISCRIMINATED",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"923","Bosnia And Herzegovina","BOS",1992,"serbs_bos","Serbs",NA,NA,NA,"SEPARATIST AUTONOMY",0,0,1,1,1992,0,0,0,1,0,0.630038,NA,0,0,0,0,0,0,0
"924","Bosnia And Herzegovina","BOS",1993,"serbs_bos","Serbs",NA,NA,NA,"SEPARATIST AUTONOMY",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"925","Bosnia And Herzegovina","BOS",1994,"serbs_bos","Serbs",NA,NA,NA,"SEPARATIST AUTONOMY",0,0,0,1,1992,0,0,0,0,0,0.630038,NA,0,0,0,0,0,0,0
"926","Botswana","BOT",1966,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,1,1,1966,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
"927","Botswana","BOT",1967,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,1,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"928","Botswana","BOT",1968,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,1,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"929","Botswana","BOT",1969,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,1,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"930","Botswana","BOT",1970,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,1,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"931","Botswana","BOT",1971,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"932","Botswana","BOT",1972,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"933","Botswana","BOT",1973,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"934","Botswana","BOT",1974,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"935","Botswana","BOT",1975,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"936","Botswana","BOT",1976,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"937","Botswana","BOT",1977,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"938","Botswana","BOT",1978,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"939","Botswana","BOT",1979,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"940","Botswana","BOT",1980,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"941","Botswana","BOT",1981,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"942","Botswana","BOT",1982,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"943","Botswana","BOT",1983,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"944","Botswana","BOT",1984,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"945","Botswana","BOT",1985,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"946","Botswana","BOT",1986,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",6,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"947","Botswana","BOT",1987,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"948","Botswana","BOT",1988,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"949","Botswana","BOT",1989,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"950","Botswana","BOT",1990,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"951","Botswana","BOT",1991,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"952","Botswana","BOT",1992,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"953","Botswana","BOT",1993,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"954","Botswana","BOT",1994,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"955","Botswana","BOT",1995,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"956","Botswana","BOT",1996,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",7,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"957","Botswana","BOT",1997,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"958","Botswana","BOT",1998,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"959","Botswana","BOT",1999,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"960","Botswana","BOT",2000,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"961","Botswana","BOT",2001,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"962","Botswana","BOT",2002,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"963","Botswana","BOT",2003,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"964","Botswana","BOT",2004,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"965","Botswana","BOT",2005,"san (_bot","San (Bushmen, Basarwa)",NA,NA,NA,"DISCRIMINATED",8,0,0,0,1966,0,0,0,0,0,0.410248,NA,0,0,0,0,0,0,0
"966","Brazil","BRA",1946,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",7,0,1,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"967","Brazil","BRA",1947,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"1/19/1947",0,1,0,1,0,1,0
"968","Brazil","BRA",1948,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"969","Brazil","BRA",1949,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"970","Brazil","BRA",1950,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"10/3/1950",0,1,0,1,0,1,0
"971","Brazil","BRA",1950,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"10/3/1950",1,0,0,0,0,1,0
"972","Brazil","BRA",1951,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"973","Brazil","BRA",1952,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"974","Brazil","BRA",1953,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"975","Brazil","BRA",1954,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1954",0,1,0,1,0,1,0
"976","Brazil","BRA",1955,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1955",1,0,0,0,0,1,0
"977","Brazil","BRA",1956,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"978","Brazil","BRA",1957,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"979","Brazil","BRA",1958,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1958",0,1,0,1,0,1,0
"980","Brazil","BRA",1959,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"981","Brazil","BRA",1960,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1960",1,0,0,0,0,1,0
"982","Brazil","BRA",1961,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"983","Brazil","BRA",1962,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/7/1962",0,1,0,1,0,1,0
"984","Brazil","BRA",1963,"afro-_bra","Afro-Brazilians",NA,NA,NA,"IRRELEVANT",3,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"985","Brazil","BRA",1985,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",7,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"986","Brazil","BRA",1986,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",7,0,0,0,1946,0,0,0,0,0,0.540836,"11/15/1986",0,1,0,1,0,1,0
"987","Brazil","BRA",1987,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",7,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"988","Brazil","BRA",1988,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"989","Brazil","BRA",1989,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"11/15/1989",1,0,0,0,0,1,0
"990","Brazil","BRA",1990,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1990",0,1,0,1,0,1,0
"991","Brazil","BRA",1991,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"992","Brazil","BRA",1992,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"993","Brazil","BRA",1993,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"994","Brazil","BRA",1994,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1994",1,0,0,0,0,1,0
"995","Brazil","BRA",1994,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1994",0,1,0,1,0,1,0
"996","Brazil","BRA",1995,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"997","Brazil","BRA",1996,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"998","Brazil","BRA",1997,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"999","Brazil","BRA",1998,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/4/1998",1,0,0,0,0,1,0
"1000","Brazil","BRA",1998,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/4/1998",0,1,0,1,0,1,0
"1001","Brazil","BRA",1999,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1002","Brazil","BRA",2000,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1003","Brazil","BRA",2001,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1004","Brazil","BRA",2002,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/6/2002",1,0,0,0,0,1,0
"1005","Brazil","BRA",2002,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/6/2002",0,1,0,1,0,1,0
"1006","Brazil","BRA",2003,"afro-_bra","Afro-Brazilians",NA,NA,NA,"POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1007","Brazil","BRA",2004,"afro-_bra","Afro-Brazilians",NA,NA,"Afro-Brazilians","POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1008","Brazil","BRA",2005,"afro-_bra","Afro-Brazilians",NA,NA,"Afro-Brazilians","POWERLESS",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1009","Brazil","BRA",1946,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",7,0,1,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1010","Brazil","BRA",1947,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"1/19/1947",0,1,0,1,0,1,0
"1011","Brazil","BRA",1948,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1012","Brazil","BRA",1949,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1013","Brazil","BRA",1950,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"10/3/1950",0,1,0,1,0,1,0
"1014","Brazil","BRA",1950,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,1,1946,0,0,0,0,0,0.540836,"10/3/1950",1,0,0,0,0,1,0
"1015","Brazil","BRA",1951,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1016","Brazil","BRA",1952,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1017","Brazil","BRA",1953,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1018","Brazil","BRA",1954,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1954",0,1,0,1,0,1,0
"1019","Brazil","BRA",1955,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1955",1,0,0,0,0,1,0
"1020","Brazil","BRA",1956,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1021","Brazil","BRA",1957,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1022","Brazil","BRA",1958,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1958",0,1,0,1,0,1,0
"1023","Brazil","BRA",1959,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1024","Brazil","BRA",1960,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",6,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1960",1,0,0,0,0,1,0
"1025","Brazil","BRA",1961,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1026","Brazil","BRA",1962,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",5,0,0,0,1946,0,0,0,0,0,0.540836,"10/7/1962",0,1,0,1,0,1,0
"1027","Brazil","BRA",1963,"white_bra","Whites",NA,NA,NA,"IRRELEVANT",3,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1028","Brazil","BRA",1985,"white_bra","Whites",NA,NA,NA,"DOMINANT",7,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1029","Brazil","BRA",1986,"white_bra","Whites",NA,NA,NA,"DOMINANT",7,0,0,0,1946,0,0,0,0,0,0.540836,"11/15/1986",0,1,0,1,0,1,0
"1030","Brazil","BRA",1987,"white_bra","Whites",NA,NA,NA,"DOMINANT",7,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1031","Brazil","BRA",1988,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1032","Brazil","BRA",1989,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"11/15/1989",1,0,0,0,0,1,0
"1033","Brazil","BRA",1990,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1990",0,1,0,1,0,1,0
"1034","Brazil","BRA",1991,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1035","Brazil","BRA",1992,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1036","Brazil","BRA",1993,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1037","Brazil","BRA",1994,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1994",1,0,0,0,0,1,0
"1038","Brazil","BRA",1994,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/3/1994",0,1,0,1,0,1,0
"1039","Brazil","BRA",1995,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1040","Brazil","BRA",1996,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1041","Brazil","BRA",1997,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1042","Brazil","BRA",1998,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/4/1998",1,0,0,0,0,1,0
"1043","Brazil","BRA",1998,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/4/1998",0,1,0,1,0,1,0
"1044","Brazil","BRA",1999,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1045","Brazil","BRA",2000,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1046","Brazil","BRA",2001,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1047","Brazil","BRA",2002,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/6/2002",1,0,0,0,0,1,0
"1048","Brazil","BRA",2002,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,"10/6/2002",0,1,0,1,0,1,0
"1049","Brazil","BRA",2003,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1050","Brazil","BRA",2004,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1051","Brazil","BRA",2005,"white_bra","Whites",NA,NA,NA,"DOMINANT",8,0,0,0,1946,0,0,0,0,0,0.540836,NA,0,0,0,0,0,0,0
"1052","Bulgaria","BUL",1990,"bulga_bul","Bulgarians",NA,NA,NA,"MONOPOLY",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,NA,0,0,0,0,0,0,0
"1053","Bulgaria","BUL",1991,"bulga_bul","Bulgarians",NA,NA,NA,"MONOPOLY",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,"10/13/1991",0,1,0,1,0,1,0
"1054","Bulgaria","BUL",1992,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,"1/12/1992",1,0,0,0,0,1,0
"1055","Bulgaria","BUL",1993,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,NA,0,0,0,0,0,0,0
"1056","Bulgaria","BUL",1994,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,"12/18/1994",0,1,0,1,0,1,0
"1057","Bulgaria","BUL",1995,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,NA,0,0,0,0,0,0,0
"1058","Bulgaria","BUL",1996,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,"10/27/1996",1,0,0,0,0,1,0
"1059","Bulgaria","BUL",1997,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,"4/19/1997",0,1,0,1,0,1,0
"1060","Bulgaria","BUL",1998,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,NA,0,0,0,0,0,0,0
"1061","Bulgaria","BUL",1999,"bulga_bul","Bulgarians",NA,NA,NA,"SENIOR PARTNER",8,0,0,0,1946,0,0,0,0,0,0.402114114414057,NA,0,0,0,0,0,0,0
